C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_50_261.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_50_261.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_50_261.jpg, -0.1180877, 1, 0, 27.43045
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_50_361.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_50_361.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_50_361.jpg, 0, 1, 0, 28.33293
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_50_465.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_50_465.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_50_465.jpg, 0, 1, 0, 29.25192
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_50_580.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_50_580.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_50_580.jpg, 0, 1, 0, 30.19121
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_50_681.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_50_681.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_50_681.jpg, 0, 1, 0, 30.19032
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_50_782.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_50_782.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_50_782.jpg, 0, 1, 0, 30.18906
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_50_882.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_50_882.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_50_882.jpg, 0.158223, 1, 0, 30.18309
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_50_990.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_50_990.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_50_990.jpg, 0.4562214, 1, 0, 30.14913
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_51_091.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_51_091.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_51_091.jpg, 0.2400366, 1, 0, 30.18997
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_51_191.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_51_191.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_51_191.jpg, 0, 1, 0, 30.18701
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_51_302.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_51_302.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_51_302.jpg, 0, 1, 0, 30.19189
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_51_429.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_51_429.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_51_429.jpg, -0.1271127, 1, 0, 30.18274
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_51_538.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_51_538.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_51_538.jpg, -0.4523538, 1, 0, 30.15214
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_51_640.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_51_640.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_51_640.jpg, -0.4263651, 1, 0, 30.17936
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_51_746.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_51_746.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_51_746.jpg, -0.1353922, 1, 0, 30.19275
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_51_847.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_51_847.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_51_847.jpg, 0, 1, 0, 30.1886
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_51_956.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_51_956.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_51_956.jpg, 0, 1, 0, 30.19015
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_52_056.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_52_056.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_52_056.jpg, 0, 1, 0, 30.19027
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_52_160.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_52_160.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_52_160.jpg, 0, 1, 0, 30.19029
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_52_265.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_52_265.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_52_265.jpg, 0, 1, 0, 30.19038
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_52_375.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_52_375.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_52_375.jpg, 0, 1, 0, 30.19032
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_52_481.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_52_481.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_52_481.jpg, -0.0245469, 1, 0, 30.19011
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_52_583.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_52_583.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_52_583.jpg, -0.3063015, 1, 0, 30.16771
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_52_686.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_52_686.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_52_686.jpg, -0.0473289, 1, 0, 30.19076
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_52_791.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_52_791.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_52_791.jpg, 0, 1, 0, 30.18993
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_52_896.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_52_896.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_52_896.jpg, -0.0256698, 1, 0, 30.19026
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_53_000.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_53_000.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_53_000.jpg, -0.336948, 1, 0, 30.16617
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_53_104.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_53_104.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_53_104.jpg, -0.580584, 1, 0, 30.13443
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_53_211.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_53_211.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_53_211.jpg, -0.286749, 1, 0, 30.19262
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_53_313.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_53_313.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_53_313.jpg, 0, 1, 0, 30.18695
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_53_419.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_53_419.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_53_419.jpg, 0, 1, 0, 30.19001
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_53_526.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_53_526.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_53_526.jpg, 0, 1, 0, 30.19027
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_53_630.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_53_630.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_53_630.jpg, 0.2824185, 1, 0, 30.17038
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_53_735.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_53_735.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_53_735.jpg, 0, 1, 0, 30.18984
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_53_841.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_53_841.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_53_841.jpg, 0, 1, 0, 30.19003
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_53_944.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_53_944.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_53_944.jpg, -0.2846445, 1, 0, 30.16688
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_54_045.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_54_045.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_54_045.jpg, -0.03259261, 1, 0, 30.1904
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_54_172.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_54_172.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_54_172.jpg, 0, 1, 0, 30.19008
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_54_272.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_54_272.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_54_272.jpg, 0, 1, 0, 30.19026
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_54_372.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_54_372.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_54_372.jpg, 0, 1, 0, 30.1903
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_54_478.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_54_478.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_54_478.jpg, 0, 1, 0, 30.19033
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_54_580.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_54_580.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_54_580.jpg, -0.3060162, 1, 0, 30.1682
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_54_683.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_54_683.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_54_683.jpg, -0.2265489, 1, 0, 30.18881
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_54_792.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_54_792.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_54_792.jpg, 0, 1, 0, 30.18759
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_54_898.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_54_898.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_54_898.jpg, 0, 1, 0, 30.19012
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_55_004.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_55_004.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_55_004.jpg, 0, 1, 0, 30.19029
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_55_118.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_55_118.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_55_118.jpg, 0, 1, 0, 30.1903
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_55_226.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_55_226.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_55_226.jpg, 0, 1, 0, 30.19029
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_55_329.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_55_329.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_55_329.jpg, -0.3125157, 1, 0, 30.168
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_55_436.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_55_436.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_55_436.jpg, 0, 1, 0, 30.18932
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_55_546.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_55_546.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_55_546.jpg, 0, 1, 0, 30.19011
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_55_654.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_55_654.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_55_654.jpg, 0, 1, 0, 30.19033
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_55_759.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_55_759.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_55_759.jpg, 0, 1, 0, 30.1903
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_55_860.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_55_860.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_55_860.jpg, 0, 1, 0, 30.19029
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_55_962.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_55_962.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_55_962.jpg, 0, 1, 0, 30.19029
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_56_063.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_56_063.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_56_063.jpg, -0.0277719, 1, 0, 30.19012
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_56_170.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_56_170.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_56_170.jpg, -0.3422004, 1, 0, 30.16409
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_56_271.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_56_271.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_56_271.jpg, -0.0568944, 1, 0, 30.19074
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_56_372.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_56_372.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_56_372.jpg, 0, 1, 0, 30.18993
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_56_476.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_56_476.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_56_476.jpg, 0, 1, 0, 30.19027
C:\Users\manu\Desktop\Track\IMG\center_2022_04_18_12_05_56_578.jpg, C:\Users\manu\Desktop\Track\IMG\left_2022_04_18_12_05_56_578.jpg, C:\Users\manu\Desktop\Track\IMG\right_2022_04_18_12_05_56_578.jpg, 0, 1, 0, 30.19005
